age,cat0,cat1,cat2,cat3,region_iso
25,0,1,0,a,RU-KAM
54,1,1,0,c,RU-ORE
31,0,1,0,a,RU-AD
31,0,0,0,a,RU-SE
28,1,0,0,a,RU-BRY
42,0,1,0,c,RU-MUR
67,0,0,0,a,RU-NVS
26,0,0,0,a,RU-BEL
21,0,1,0,a,RU-SAK
48,0,0,0,a,RU-CHU
55,0,0,0,b,RU-NEN
27,0,1,0,c,RU-KHM
54,0,1,1,a,RU-AMU
63,1,0,0,c,RU-TY
63,0,0,0,a,RU-TY
34,0,1,0,a,RU-MO
53,0,0,0,a,RU-ALT
34,0,0,0,b,RU-KB
21,1,0,0,a,RU-KAM
54,1,0,0,b,RU-OMS
33,0,1,0,b,RU-KEM
35,0,0,0,a,RU-MOW
22,0,0,0,c,RU-SE
18,0,0,0,a,RU-KHM
29,0,1,0,c,RU-CHE
30,0,1,1,c,RU-ORL
25,0,0,0,a,RU-MUR
55,0,0,0,a,RU-VLG
17,0,1,1,c,RU-YEV
51,0,0,0,b,RU-YAR
36,1,1,0,a,RU-PER
40,0,1,1,a,RU-NIZ
26,0,0,0,c,RU-NGR
21,0,0,0,a,RU-VLA
54,0,0,0,c,RU-YAR
42,0,1,0,a,RU-LEN
39,0,0,0,b,RU-KIR
18,0,0,0,c,RU-KDA
21,0,0,1,b,RU-AST
22,0,1,0,c,RU-SAM
22,1,0,0,b,RU-PNZ
21,0,0,1,b,RU-YEV
34,0,0,0,a,RU-KGN
34,0,1,0,b,RU-DA
23,0,0,0,b,RU-NVS
60,0,0,1,a,RU-PER
43,0,0,0,c,RU-CHU
21,0,1,0,a,RU-KOS
58,0,0,0,c,RU-TAM
64,0,1,0,b,RU-TA
53,0,1,0,c,RU-TUL
28,0,1,0,a,RU-MOW
37,0,0,1,b,RU-PRI
42,0,0,0,b,RU-ZAB
19,0,0,0,a,RU-BEL
36,0,0,0,c,RU-SAR
69,0,1,0,a,RU-ALT
48,1,1,0,b,RU-IRK
30,0,0,0,a,RU-VLA
31,0,0,0,b,RU-SAR
59,0,0,0,b,RU-STA
38,1,1,0,a,RU-MAG
44,0,1,0,b,RU-ROS
49,0,0,0,c,RU-MOS
45,0,0,1,a,RU-SVE
42,0,0,0,a,RU-ARK
48,0,0,0,a,RU-ROS
39,0,0,1,a,RU-MAG
43,1,1,0,a,RU-ORE
41,0,0,1,a,RU-TUL
28,0,0,0,b,RU-ULY
41,0,0,0,b,RU-ZAB
17,0,0,0,a,RU-TYU
17,0,0,0,a,RU-OMS
46,0,0,0,a,RU-KYA
24,1,1,0,a,RU-CE
27,0,1,0,b,RU-YAN
18,0,0,0,a,RU-VLA
18,0,1,0,a,RU-PSK
50,0,1,0,a,RU-KHM
36,0,0,0,c,RU-TYU
20,0,0,1,a,RU-SPE
26,1,0,0,a,RU-ARK
40,1,0,0,b,RU-TUL
31,0,0,0,a,RU-BRY
59,0,0,0,a,RU-SMO
31,0,0,0,c,RU-ULY
39,0,0,0,b,RU-SMO
17,1,0,1,a,RU-NIZ
25,0,0,0,a,RU-IRK
58,0,1,1,a,RU-SE
37,0,1,1,c,RU-MUR
20,1,0,0,a,RU-VLA
42,0,0,0,b,RU-MO
38,0,1,1,a,RU-ROS
25,1,0,0,b,RU-NEN
40,0,1,0,a,RU-MO
32,1,0,0,a,RU-LIP
70,0,0,0,b,RU-TOM
45,0,0,0,a,RU-KB
18,0,0,0,a,RU-CHE
24,0,1,0,a,RU-TA
51,1,1,1,a,RU-SE
39,0,0,0,a,RU-AD
20,1,1,1,a,RU-AD
29,1,1,0,a,RU-SAM
41,0,0,0,a,RU-SPE
25,0,0,0,c,RU-KAM
27,0,0,0,c,RU-BRY
41,0,0,1,a,RU-SA
38,0,1,0,a,RU-MOW
34,1,0,0,a,RU-TOM
18,0,0,0,b,RU-ULY
48,0,0,0,a,RU-KK
35,1,0,0,b,RU-KK
45,0,0,0,a,RU-LEN
45,0,1,0,a,RU-STA
64,0,0,0,a,RU-BA
70,0,1,0,c,RU-TVE
26,0,0,0,a,RU-SE
33,0,1,1,a,RU-CHU
58,0,0,0,a,RU-MUR
68,0,0,0,b,RU-KGN
41,1,0,0,a,RU-BRY
23,0,0,0,a,RU-SE
67,0,0,0,b,RU-KL
35,0,0,0,a,RU-AD
18,0,0,0,a,RU-YEV
46,0,0,0,c,RU-ALT
19,0,1,0,a,RU-KAM
64,1,0,0,c,RU-KOS
31,0,0,0,a,RU-IRK
25,0,0,0,c,RU-ORL
60,0,1,0,a,RU-AL
44,0,0,0,a,RU-DA
23,0,0,0,a,RU-ALT
45,0,0,0,c,RU-SPE
25,0,0,0,b,RU-VOR
19,0,0,0,b,RU-PRI
17,0,0,0,a,RU-KO
36,0,0,0,a,RU-IRK
24,0,0,0,a,RU-AMU
69,0,0,0,b,RU-PER
59,0,0,0,a,RU-MAG
33,0,0,0,a,RU-DA
33,0,0,0,a,RU-KL
24,0,0,0,b,RU-TY
17,0,0,0,a,RU-KEM
37,0,0,0,c,RU-ARK
68,0,0,0,a,RU-MUR
22,0,0,0,a,RU-KEM
22,0,0,0,a,RU-CHE
21,0,0,0,c,RU-ARK
21,1,0,0,a,RU-KYA
35,0,1,0,c,RU-IVA
33,0,1,0,a,RU-SAM
34,1,0,0,c,RU-KO
41,0,0,0,a,RU-ZAB
28,0,0,0,c,RU-ROS
42,1,0,0,b,RU-MOS
34,0,1,0,c,RU-YAN
45,0,0,0,c,RU-KYA
42,1,0,0,c,RU-YEV
17,0,1,0,a,RU-SAR
28,1,0,0,a,RU-KOS
69,0,0,0,a,RU-KO
56,0,0,0,a,RU-LEN
58,0,1,0,a,RU-TOM
22,0,1,1,b,RU-NIZ
20,1,0,0,a,RU-OMS
28,0,0,0,b,RU-MOS
54,0,1,0,a,RU-LIP
55,0,0,0,a,RU-UD
53,1,0,0,a,RU-ULY
60,0,1,0,b,RU-KYA
20,0,0,1,a,RU-ROS
27,0,1,1,c,RU-AST
45,0,0,0,a,RU-YAN
52,0,0,0,a,RU-PRI
46,0,1,0,a,RU-PNZ
34,0,1,0,a,RU-KIR
66,0,1,0,c,RU-LIP
18,1,1,0,c,RU-SAR
62,0,0,0,c,RU-KLU
17,0,0,0,a,RU-MOW
38,0,0,0,a,RU-KLU
31,0,1,0,b,RU-IN
31,0,0,1,c,RU-SAR
51,1,0,0,c,RU-PRI
25,0,1,0,b,RU-YAN
18,0,0,1,b,RU-BEL
25,1,0,0,a,RU-UD
43,1,0,0,a,RU-KO
32,0,0,0,a,RU-VLA
17,0,0,0,b,RU-VGG
22,0,0,0,a,RU-CHU
25,0,0,0,c,RU-PRI
55,0,0,0,b,RU-TVE
26,0,0,0,a,RU-ROS
31,0,0,0,a,RU-MOS
21,0,0,0,c,RU-SAK
25,1,0,0,b,RU-NEN
19,0,1,0,b,RU-AST
44,0,1,0,a,RU-SAR
48,0,1,0,a,RU-YEV
27,0,1,0,c,RU-PRI
35,0,1,0,b,RU-PRI
30,0,1,0,a,RU-MOS
62,0,1,0,c,RU-AL
45,0,0,0,a,RU-DA
25,0,0,1,a,RU-YAR
28,0,0,0,a,RU-VGG
46,1,0,0,a,RU-KLU
22,0,0,0,a,RU-BEL
30,1,0,0,a,RU-AD
62,1,0,0,a,RU-SA
41,0,1,0,b,RU-ME
18,1,0,1,a,RU-NIZ
30,0,1,0,a,RU-AST
22,0,1,1,a,RU-NGR
23,0,1,0,c,RU-IN
30,0,1,0,b,RU-TY
45,0,1,0,a,RU-KL
21,0,0,1,b,RU-KHA
43,0,1,0,a,RU-AST
41,1,0,0,b,RU-MOS
58,0,0,0,a,RU-SMO
22,1,0,0,a,RU-NIZ
28,0,1,0,a,RU-KGN
21,0,0,0,a,RU-PER
42,0,0,0,a,RU-YAN
31,0,0,1,a,RU-UD
17,0,1,0,a,RU-TAM
57,0,1,0,c,RU-MO
67,0,0,0,a,RU-KGD
24,0,1,0,a,RU-PER
56,0,1,0,a,RU-NVS
28,0,0,0,a,RU-KK
28,1,1,0,a,RU-BU
20,0,1,1,a,RU-SPE
38,0,0,0,a,RU-RYA
27,0,1,0,a,RU-MOS
40,0,0,0,c,RU-IN
68,0,0,0,a,RU-KK
50,1,1,0,a,RU-VGG
51,1,0,0,a,RU-SVE
50,0,0,0,a,RU-NEN
42,1,1,0,b,RU-SMO
17,0,0,1,b,RU-MUR
17,1,0,0,a,RU-KEM
23,1,0,0,a,RU-SVE
39,0,0,0,a,RU-BU
17,0,1,0,a,RU-NVS
40,0,0,0,c,RU-DA
24,0,0,0,a,RU-PNZ
48,0,1,0,a,RU-BU
30,0,0,0,a,RU-KAM
42,1,0,0,a,RU-ARK
67,0,1,0,c,RU-KC
60,1,0,0,a,RU-CHE
32,0,0,0,a,RU-KGD
21,0,0,0,c,RU-UD
59,0,0,0,a,RU-TVE
24,1,0,0,a,RU-OMS
28,1,1,1,c,RU-KLU
23,0,1,0,a,RU-AL
45,0,1,0,c,RU-BA
27,0,1,0,a,RU-SAR
70,1,1,0,a,RU-YAN
21,0,0,0,a,RU-BEL
35,1,0,0,c,RU-AMU
38,0,0,0,b,RU-KB
40,0,0,0,a,RU-TAM
34,0,0,0,a,RU-MOS
38,0,0,0,a,RU-TOM
52,0,1,0,a,RU-VLA
37,0,0,0,a,RU-PRI
28,0,0,0,a,RU-KHA
43,1,0,0,c,RU-MUR
63,0,0,0,a,RU-KDA
23,0,0,0,b,RU-VLG
18,0,0,0,a,RU-PNZ
51,1,1,0,c,RU-PRI
24,0,0,0,a,RU-BEL
38,1,1,0,a,RU-KB
17,1,0,1,b,RU-SVE
63,0,0,0,a,RU-NIZ
22,1,0,0,c,RU-AMU
17,1,0,0,c,RU-MOW
61,0,1,0,a,RU-ARK
26,0,0,0,a,RU-CE
52,1,0,0,b,RU-SE
23,0,0,0,b,RU-NEN
39,0,0,0,a,RU-KOS
53,1,1,0,a,RU-BEL
38,0,0,0,b,RU-MUR
47,0,0,0,a,RU-SE
57,1,1,0,a,RU-MO
33,0,0,1,a,RU-NGR
49,0,0,0,b,RU-SVE
28,1,1,0,a,RU-NIZ
69,0,0,0,a,RU-SAM
23,1,1,0,b,RU-CE
44,0,0,0,c,RU-KDA
19,0,1,0,a,RU-KK
24,0,0,0,c,RU-VOR
43,0,1,1,b,RU-KL
18,0,1,0,a,RU-ROS
45,1,0,0,b,RU-KGD
57,0,0,0,c,RU-KDA
30,0,0,1,a,RU-MO
26,0,0,0,a,RU-KO
47,0,0,0,a,RU-PSK
34,0,0,0,a,RU-TY
32,0,1,0,b,RU-SAK
55,1,0,1,c,RU-KGD
33,1,0,0,a,RU-KHM
32,0,0,0,a,RU-MOW
24,0,1,1,a,RU-KAM
25,1,0,0,a,RU-TUL
27,0,0,0,c,RU-KL
65,0,1,0,a,RU-KL
35,0,0,0,a,RU-TY
21,1,0,0,a,RU-IRK
17,0,0,0,a,RU-KC
25,0,1,1,a,RU-IN
40,0,0,0,b,RU-KK
64,0,1,0,b,RU-MAG
20,0,0,1,c,RU-ALT
28,0,1,0,a,RU-BEL
64,0,0,0,c,RU-ME
52,0,0,0,a,RU-ORE
17,1,0,0,a,RU-TYU
34,0,0,0,a,RU-BU
22,0,1,0,c,RU-AD
18,0,1,0,a,RU-CU
29,0,0,0,a,RU-TA
33,0,0,0,a,RU-KIR
19,1,0,0,a,RU-CHE
54,0,0,0,c,RU-AD
59,0,0,0,b,RU-LEN
33,0,0,0,c,RU-KIR
31,1,0,0,a,RU-SAK
34,0,0,0,a,RU-VLA
25,1,0,0,c,RU-TA
51,0,0,0,a,RU-CHE
24,0,1,0,c,RU-LEN
29,0,1,0,b,RU-KK
37,0,1,1,c,RU-PNZ
31,0,0,0,a,RU-STA
42,1,0,0,a,RU-AL
37,0,0,0,a,RU-SMO
47,0,0,0,c,RU-YEV
28,0,0,0,b,RU-CU
40,0,0,0,c,RU-KYA
56,1,1,0,a,RU-PRI
42,0,1,0,a,RU-PRI
17,1,1,0,a,RU-MOW
36,0,0,0,a,RU-SAK
60,0,0,0,a,RU-PRI
25,0,0,0,c,RU-LIP
28,0,0,0,a,RU-KYA
22,1,1,0,a,RU-SE
35,1,0,0,c,RU-NVS
51,0,1,0,b,RU-PRI
22,0,1,0,a,RU-TVE
43,0,1,0,a,RU-MOS
57,0,0,0,b,RU-NEN
17,0,0,0,c,RU-TY
32,0,0,0,a,RU-MO
47,0,0,0,a,RU-NGR
70,0,1,1,c,RU-ROS
18,0,1,0,a,RU-KRS
43,0,0,0,b,RU-SMO
53,0,0,1,c,RU-TY
20,0,0,1,b,RU-BEL
42,0,0,1,a,RU-OMS
44,1,0,0,a,RU-MUR
26,0,0,1,a,RU-MOW
39,0,0,0,a,RU-OMS
30,0,1,0,b,RU-KHA
44,0,1,0,a,RU-PER
24,1,1,0,a,RU-AST
46,1,0,0,a,RU-SE
31,0,0,0,a,RU-MOS
49,1,0,0,a,RU-KIR
20,0,1,0,b,RU-ROS
33,0,1,0,b,RU-AL
31,0,0,0,a,RU-YAN
49,0,0,0,a,RU-OMS
26,0,0,0,a,RU-TY
69,0,0,0,b,RU-VLA
20,0,0,0,a,RU-SAM
22,0,0,0,c,RU-KGD
51,0,0,0,c,RU-IVA
60,0,0,1,a,RU-CU
25,1,0,0,b,RU-KL
49,0,0,1,a,RU-ORE
32,1,1,0,b,RU-MO
50,0,0,0,a,RU-YAN
67,1,1,0,a,RU-KB
67,0,0,0,c,RU-ALT
41,0,0,0,a,RU-AL
49,1,1,0,b,RU-YAN
51,0,0,0,b,RU-KHA
24,1,1,0,a,RU-KC
56,0,0,0,a,RU-MUR
26,0,0,0,a,RU-ME
61,0,0,1,b,RU-RYA
51,1,0,0,c,RU-ZAB
65,0,0,0,a,RU-YAR
58,0,0,0,a,RU-KK
69,0,1,1,a,RU-SMO
23,0,0,1,b,RU-ULY
40,0,1,0,a,RU-AD
46,0,0,0,b,RU-BU
55,0,0,0,a,RU-YAN
37,0,0,1,a,RU-UD
50,0,1,0,a,RU-KRS
26,0,0,0,c,RU-KDA
50,0,1,0,a,RU-KR
25,1,0,0,c,RU-AD
31,1,1,1,c,RU-VOR
64,0,0,0,a,RU-YAR
28,0,0,0,a,RU-AD
36,0,0,0,a,RU-VOR
37,0,0,0,a,RU-NIZ
40,0,0,0,a,RU-AMU
52,0,1,0,a,RU-YAR
24,0,0,0,b,RU-VGG
50,0,0,0,a,RU-VLG
45,0,0,0,c,RU-KAM
24,0,1,1,a,RU-KEM
19,0,0,1,a,RU-TOM
48,0,0,0,a,RU-KRS
42,0,0,0,a,RU-AST
25,0,1,0,a,RU-KR
26,0,0,0,a,RU-KAM
32,0,0,0,a,RU-OMS
70,0,1,0,a,RU-KOS
47,0,0,0,a,RU-BU
45,0,1,0,a,RU-AST
25,0,0,0,a,RU-BEL
46,0,0,0,a,RU-MUR
22,0,0,0,b,RU-DA
24,1,0,0,c,RU-TOM
27,0,0,0,a,RU-CHU
32,0,0,0,b,RU-TVE
69,0,1,0,a,RU-OMS
44,1,1,1,c,RU-KGN
23,0,0,0,a,RU-SAM
38,0,0,0,a,RU-NGR
21,0,0,0,a,RU-LIP
45,0,0,0,a,RU-KHA
17,0,1,0,a,RU-YEV
26,0,0,0,a,RU-MUR
41,0,0,0,c,RU-AST
44,0,0,0,a,RU-ARK
42,0,1,1,a,RU-NIZ
21,1,0,0,a,RU-KK
28,0,0,1,a,RU-PNZ
61,0,0,0,a,RU-KGD
30,0,1,0,c,RU-KHM
17,0,0,0,b,RU-TY
66,0,0,0,a,RU-ROS
51,0,1,1,a,RU-MO
54,0,0,0,c,RU-ARK
54,0,0,0,c,RU-ORL
29,0,0,0,a,RU-ROS
25,0,1,0,a,RU-OMS
24,0,0,0,a,RU-NGR
30,0,1,0,a,RU-SE
37,0,0,0,a,RU-CHU
20,0,0,0,a,RU-BRY
62,0,0,0,a,RU-ARK
23,0,0,0,b,RU-TVE
60,0,1,0,a,RU-TAM
57,1,0,0,c,RU-OMS
70,1,0,0,a,RU-KHM
26,0,0,1,a,RU-AMU
63,0,1,0,a,RU-KHM
22,0,0,0,a,RU-SVE
63,0,0,0,c,RU-CE
48,0,0,0,a,RU-KC
36,0,1,0,a,RU-ORE
32,0,0,0,b,RU-RYA
53,0,1,0,a,RU-NIZ
58,0,0,1,a,RU-KDA
21,1,0,0,a,RU-ZAB
41,0,0,0,b,RU-VLA
22,0,1,0,b,RU-TYU
31,0,0,0,c,RU-KHA
67,1,1,0,c,RU-KGN
66,0,0,0,c,RU-TOM
61,0,1,0,b,RU-KLU
43,0,0,0,c,RU-KC
41,0,0,0,c,RU-PRI
70,0,0,0,c,RU-ALT
51,0,1,0,a,RU-KYA
51,0,0,0,a,RU-MO
45,0,0,0,a,RU-YEV
55,0,0,0,c,RU-KK
40,0,0,0,a,RU-AMU
65,0,1,0,a,RU-KIR
22,1,0,1,c,RU-TUL
28,0,0,0,b,RU-TAM
20,0,0,0,b,RU-KRS
43,0,1,0,a,RU-ORE
31,0,1,0,a,RU-NVS
41,0,1,0,b,RU-NEN
50,0,1,0,a,RU-ALT
64,0,0,0,a,RU-PER
51,0,0,0,a,RU-AD
31,0,1,0,a,RU-DA
34,0,0,0,a,RU-AL
45,1,0,0,a,RU-KRS
46,0,0,0,c,RU-TUL
18,0,0,0,a,RU-NGR
23,0,0,0,b,RU-SMO
21,1,1,0,a,RU-PSK
21,1,0,0,a,RU-MUR
69,0,1,1,c,RU-KEM
37,0,0,0,b,RU-AST
22,0,1,0,a,RU-KC
20,1,0,0,c,RU-PNZ
60,0,0,0,b,RU-KK
62,0,1,0,a,RU-VOR
24,0,0,0,a,RU-KK
40,0,0,0,a,RU-UD
27,0,0,0,c,RU-YEV
69,0,0,0,a,RU-TUL
30,0,0,0,a,RU-KRS
18,0,0,0,a,RU-KIR
63,0,0,1,a,RU-VGG
28,0,0,0,b,RU-DA
23,0,0,0,b,RU-KOS
18,0,1,0,a,RU-KLU
23,1,1,0,a,RU-TYU
51,0,0,0,a,RU-YAR
56,0,0,0,a,RU-KHA
22,0,1,0,c,RU-ROS
22,0,0,0,a,RU-STA
43,0,0,0,a,RU-KO
24,1,1,0,a,RU-PSK
21,0,0,0,a,RU-TOM
29,0,0,0,b,RU-MAG
63,0,1,0,a,RU-MOW
38,0,0,0,c,RU-VLA
30,0,0,0,b,RU-MO
49,0,0,0,b,RU-UD
56,0,0,0,c,RU-BEL
33,1,0,0,b,RU-SA
38,0,1,0,a,RU-KLU
49,1,0,0,a,RU-ALT
20,0,0,0,a,RU-TUL
34,1,0,0,a,RU-CE
27,0,1,0,a,RU-AMU
37,0,0,0,a,RU-VLG
27,0,0,0,a,RU-OMS
42,1,0,0,a,RU-KK
25,0,0,0,a,RU-MOW
29,0,0,0,c,RU-ORL
40,1,0,0,b,RU-BEL
27,1,0,0,a,RU-AL
48,0,0,0,a,RU-TAM
56,0,0,0,a,RU-KR
48,1,0,0,a,RU-MO
68,0,0,0,b,RU-SAR
33,0,0,0,a,RU-ORE
24,1,1,0,c,RU-TY
33,0,0,0,b,RU-ORL
34,0,0,0,a,RU-NGR
64,0,1,0,a,RU-MO
33,1,1,0,b,RU-PSK
29,0,0,0,a,RU-LIP
43,0,0,0,b,RU-PRI
33,0,0,0,a,RU-SPE
28,0,0,0,a,RU-LEN
31,0,0,0,a,RU-KGD
39,0,0,0,a,RU-TAM
20,0,0,0,a,RU-SAK
47,1,1,0,b,RU-KR
25,1,0,0,a,RU-VOR
27,0,1,0,b,RU-PRI
31,0,1,0,b,RU-KYA
64,1,0,0,b,RU-OMS
23,0,0,0,a,RU-SE
21,1,1,0,b,RU-MAG
68,0,0,0,a,RU-KB
18,0,0,0,a,RU-ORL
30,0,1,1,a,RU-KHA
32,0,0,0,a,RU-SE
45,0,0,0,a,RU-VLA
24,0,0,0,a,RU-AST
28,0,0,1,c,RU-UD
60,0,0,0,a,RU-LEN
18,0,0,0,a,RU-RYA
19,0,1,0,c,RU-KGD
44,0,0,0,c,RU-LIP
67,0,1,0,a,RU-KB
35,0,0,0,a,RU-KAM
35,1,1,0,c,RU-DA
31,0,1,0,a,RU-KC
36,0,1,0,b,RU-CHE
31,1,0,1,a,RU-RYA
25,1,1,0,a,RU-TOM
28,0,1,0,a,RU-ARK
45,1,1,0,c,RU-MO
28,0,0,0,a,RU-ROS
70,1,0,0,c,RU-KHM
43,0,0,0,c,RU-VGG
57,0,0,0,a,RU-RYA
47,0,0,0,a,RU-KRS
54,0,0,0,a,RU-KAM
27,0,0,0,a,RU-MOW
24,1,0,0,b,RU-ULY
25,0,0,0,c,RU-LIP
21,0,1,0,b,RU-OMS
55,0,1,1,b,RU-SAR
24,0,1,0,a,RU-AST
22,1,0,0,c,RU-MAG
40,0,0,0,a,RU-BRY
32,0,0,0,a,RU-ULY
64,0,0,0,c,RU-BU
35,0,1,0,a,RU-CU
68,0,0,0,b,RU-SMO
47,0,0,0,c,RU-TAM
37,0,0,0,a,RU-KDA
23,0,0,0,a,RU-SPE
65,0,0,0,a,RU-KYA
69,0,1,0,a,RU-VOR
26,0,0,0,a,RU-NVS
20,0,1,0,a,RU-SAK
34,0,0,0,a,RU-CU
32,1,0,0,a,RU-PNZ
50,0,0,0,c,RU-KHA
43,0,0,0,b,RU-CHU
25,0,1,0,c,RU-ALT
55,0,0,0,a,RU-CHU
27,0,0,0,a,RU-SAM
45,0,0,0,a,RU-CHU
18,1,1,1,a,RU-MUR
20,1,1,0,a,RU-PER
18,0,0,0,a,RU-PER
56,1,0,0,a,RU-KGN
31,0,0,0,a,RU-PNZ
51,0,0,0,a,RU-CHE
33,0,1,0,b,RU-KL
62,0,0,0,a,RU-KGN
44,0,1,0,a,RU-CU
37,0,0,0,a,RU-MO
39,0,0,0,b,RU-KDA
30,0,1,0,b,RU-NIZ
20,0,1,0,c,RU-IVA
30,0,0,0,c,RU-TA
28,0,1,0,a,RU-CE
49,0,0,0,a,RU-VGG
56,0,0,0,a,RU-AD
63,1,0,0,c,RU-DA
19,1,0,0,c,RU-YEV
49,0,1,0,a,RU-YAR
59,0,0,0,b,RU-NGR
37,0,0,0,b,RU-CE
34,1,1,0,a,RU-SPE
39,0,0,0,c,RU-MAG
41,0,0,0,a,RU-KIR
39,0,0,0,b,RU-KO
55,1,0,0,c,RU-IN
38,0,0,0,c,RU-ME
21,0,1,1,c,RU-NIZ
41,0,0,0,a,RU-SMO
37,0,1,0,a,RU-MOS
39,0,0,0,c,RU-TY
27,1,0,0,b,RU-STA
48,0,1,0,a,RU-VLA
29,0,0,0,b,RU-NGR
34,0,0,0,a,RU-TYU
46,0,1,0,b,RU-IN
17,1,0,0,a,RU-AD
54,0,1,0,b,RU-PER
43,0,0,0,a,RU-VGG
70,1,0,0,a,RU-STA
26,0,0,0,a,RU-KIR
23,1,0,0,a,RU-NVS
21,0,0,0,a,RU-KK
42,0,0,0,b,RU-ALT
59,0,0,0,b,RU-MUR
47,1,0,0,a,RU-KYA
56,0,0,0,a,RU-SA
23,1,0,0,c,RU-SMO
60,0,0,0,c,RU-ULY
40,1,0,0,b,RU-KK
44,0,0,0,a,RU-KDA
31,0,0,0,a,RU-PNZ
57,1,1,0,b,RU-SAK
21,1,1,0,a,RU-VLG
25,0,0,0,a,RU-BA
47,0,1,0,a,RU-CE
30,0,1,0,c,RU-ZAB
68,0,0,0,a,RU-ZAB
50,0,1,0,b,RU-CU
24,0,0,0,b,RU-ZAB
42,1,0,0,c,RU-ORL
45,0,1,0,a,RU-IVA
34,1,1,0,b,RU-BEL
31,1,0,1,a,RU-KR
57,0,1,0,a,RU-KAM
43,0,1,0,a,RU-NVS
30,0,0,0,c,RU-CU
21,0,0,0,a,RU-KIR
47,0,0,0,b,RU-VGG
47,0,1,0,c,RU-BEL
30,0,0,0,b,RU-NEN
52,1,0,0,c,RU-YAR
36,0,0,0,b,RU-ROS
70,1,0,0,a,RU-LIP
23,0,0,0,a,RU-VGG
56,0,1,0,b,RU-PER
65,0,1,0,b,RU-VGG
40,0,0,0,c,RU-CE
30,0,0,0,c,RU-VGG
19,0,0,0,a,RU-AST
56,1,0,0,b,RU-IRK
34,0,1,0,c,RU-KAM
65,0,0,0,c,RU-TUL
42,0,0,0,a,RU-VGG
55,1,0,0,a,RU-KOS
70,0,0,0,b,RU-TA
44,1,0,0,a,RU-CHE
33,0,1,0,a,RU-VLA
29,0,0,0,a,RU-TA
41,0,0,1,a,RU-KEM
52,0,0,0,b,RU-SAR
26,0,0,0,a,RU-TA
29,0,1,0,b,RU-NIZ
54,0,1,0,b,RU-MOS
57,1,0,0,b,RU-KDA
31,1,0,1,a,RU-UD
34,1,0,0,c,RU-AMU
63,0,0,0,b,RU-MOS
31,0,1,0,a,RU-KEM
58,0,0,0,a,RU-KOS
40,1,0,0,a,RU-KB
53,0,0,0,a,RU-KHM
52,1,0,0,a,RU-MOW
25,0,1,0,b,RU-ZAB
59,0,0,0,a,RU-SAK
19,0,0,0,c,RU-AL
37,1,0,0,c,RU-KRS
52,0,1,0,a,RU-MOS
32,0,0,1,a,RU-BRY
52,0,0,0,a,RU-MOS
44,0,1,0,a,RU-VLG
18,1,0,0,b,RU-CHU
54,0,0,1,a,RU-KDA
32,0,1,0,c,RU-AST
39,0,1,0,a,RU-KL
41,0,0,0,a,RU-ZAB
27,0,0,0,a,RU-CHE
66,0,1,0,a,RU-VGG
25,1,0,0,c,RU-MUR
39,1,1,0,a,RU-MOW
37,0,0,1,a,RU-NIZ
45,0,1,0,a,RU-SA
26,1,0,0,a,RU-ZAB
23,0,0,0,a,RU-SVE
33,0,0,0,a,RU-AL
30,0,0,0,c,RU-ARK
25,0,0,0,a,RU-ZAB
56,1,0,0,a,RU-STA
18,1,0,0,a,RU-BEL
33,0,0,0,a,RU-KC
39,1,0,0,a,RU-SMO
60,0,0,0,b,RU-PRI
38,0,0,0,c,RU-SPE
48,0,1,0,a,RU-KOS
40,1,1,0,a,RU-ME
35,0,0,0,b,RU-KHA
39,1,1,0,c,RU-STA
21,0,0,0,c,RU-CHU
48,0,1,0,a,RU-TAM
44,0,1,0,a,RU-TUL
25,0,1,0,a,RU-CHE
20,0,0,0,b,RU-PSK
49,0,0,0,c,RU-STA
17,0,0,0,a,RU-ARK
35,0,1,0,b,RU-VLA
41,0,0,0,a,RU-CHE
32,0,1,0,a,RU-TUL
25,0,0,0,a,RU-IRK
40,0,1,0,c,RU-PER
51,0,1,0,b,RU-IN
39,0,0,0,a,RU-ME
25,1,0,0,c,RU-MOW
18,1,0,0,a,RU-ULY
52,0,0,0,b,RU-ROS
42,0,0,0,a,RU-KAM
31,0,0,1,a,RU-DA
23,0,1,0,b,RU-KGN
64,1,0,1,a,RU-PER
21,1,0,1,b,RU-YAN
23,0,0,0,a,RU-AST
18,0,0,0,a,RU-AST
28,1,0,0,a,RU-KR
37,1,1,0,b,RU-LEN
41,0,1,0,b,RU-KRS
20,1,0,0,c,RU-CHU
29,0,0,0,c,RU-SE
50,0,1,0,a,RU-SAR
38,1,1,0,a,RU-TYU
20,0,0,0,a,RU-CHU
39,0,1,0,a,RU-KLU
19,0,1,0,a,RU-SA
23,0,0,0,a,RU-KC
19,0,0,0,a,RU-KO
31,0,1,1,a,RU-NIZ
28,0,0,0,a,RU-AL
27,0,0,0,c,RU-CHU
27,0,1,1,a,RU-NVS
41,0,1,0,a,RU-YAN
35,0,1,0,a,RU-KGN
50,0,1,0,a,RU-LEN
42,1,0,0,a,RU-VGG
62,0,0,0,a,RU-IVA
29,1,0,0,c,RU-IVA
30,0,0,0,a,RU-ORL
39,0,1,0,b,RU-KHM
18,1,0,0,b,RU-ZAB
60,0,0,0,c,RU-TUL
38,0,0,0,b,RU-BU
55,0,0,0,a,RU-LIP
64,0,0,0,a,RU-BRY
34,0,1,1,c,RU-LEN
